anio,flujo,cap_cod,capitulo,valor_usd
2011,Importacion,43,Furskins and artificial fur; manufactures thereof,79250.0
2011,Importacion,44,Wood and articles of wood; wood charcoal,124291835.0
2011,Importacion,45,Cork and articles of cork,200031.0
2011,Importacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",671832.0
2011,Importacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,19858546.0
2011,Importacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",609741118.0
2011,Importacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",98080087.0
2011,Importacion,50,Silk,105280.0
2011,Importacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",6590777.0
2011,Importacion,52,Cotton,55104539.0
2011,Importacion,61,Apparel and clothing accessories; knitted or crocheted,102936791.0
2011,Importacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,333847.0
2011,Importacion,54,Man-made filaments; strip and the like of man-made textile materials,54261311.0
2011,Importacion,55,Man-made staple fibres,25116549.0
2011,Importacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",61083982.0
2011,Importacion,57,Carpets and other textile floor coverings,6453444.0
2011,Importacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",19133991.0
2011,Importacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",22553672.0
2011,Importacion,60,Fabrics; knitted or crocheted,37088566.0
2011,Importacion,62,Apparel and clothing accessories; not knitted or crocheted,165572003.0
2011,Importacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",52770749.0
2011,Importacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",4816598.0
2011,Importacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1883840.0
2011,Importacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",46880357.0
2011,Importacion,69,Ceramic products,73861223.0
2011,Importacion,70,Glass and glassware,83386811.0
2011,Importacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",46514571.0
2011,Importacion,72,Iron and steel,528431448.0
2011,Importacion,64,Footwear; gaiters and the like; parts of such articles,131301917.0
2011,Importacion,65,Headgear and parts thereof,5811687.0
2011,Importacion,73,Iron or steel articles,493265206.0
2011,Importacion,74,Copper and articles thereof,161581127.0
2011,Importacion,75,Nickel and articles thereof,1372306.0
2011,Importacion,76,Aluminium and articles thereof,138440838.0
2011,Importacion,78,Lead and articles thereof,614437.0
2011,Importacion,79,Zinc and articles thereof,15203134.0
2011,Importacion,80,Tin; articles thereof,337061.0
2011,Importacion,81,"Metals; n.e.c., cermets and articles thereof",27336528.0
2011,Importacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",68169955.0
2011,Importacion,83,Metal; miscellaneous products of base metal,86955259.0
2011,Importacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1461435392.0
2011,Importacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",46727737.0
2011,Importacion,88,"Aircraft, spacecraft, and parts thereof",16148665.0
2011,Importacion,89,"Ships, boats and floating structures",32061636.0
2011,Importacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",499033656.0
2011,Importacion,91,Clocks and watches and parts thereof,10109035.0
2011,Importacion,92,Musical instruments; parts and accessories of such articles,28231676.0
2011,Importacion,93,Arms and ammunition; parts and accessories thereof,5873235.0
2011,Importacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",158748769.0
2011,Importacion,95,"Toys, games and sports requisites; parts and accessories thereof",158485559.0
2011,Importacion,96,Miscellaneous manufactured articles,40034302.0
2011,Importacion,97,Works of art; collectors' pieces and antiques,9574505.0
2011,Importacion,99,Commodities not specified according to kind,1.0
2011,Importacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1687461629.0
2011,Importacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3513684079.0
2012,Exportacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2809707712.0
2012,Exportacion,13,"Lac; gums, resins and other vegetable saps and extracts",1978634.0
2012,Exportacion,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",118521023.0
2012,Exportacion,05,Animal originated products; not elsewhere specified or included,10554349.0
2012,Exportacion,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",163566577.0
2012,Exportacion,07,Vegetables and certain roots and tubers; edible,126711488.0
2012,Exportacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1636434348.0
2012,Exportacion,09,"Coffee, tea, mate and spices",428344587.0
2012,Exportacion,10,Cereals,1397894.0
2012,Exportacion,01,Animals; live,5741082.0
2012,Exportacion,02,Meat and edible meat offal,60622498.0
2012,Exportacion,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",41571823.0
2012,Exportacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",145739953.0
2012,Exportacion,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,236284.0
2012,Exportacion,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",237046139.0
2012,Exportacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",47361572.0
2012,Exportacion,17,Sugars and sugar confectionery,81526551.0
2012,Exportacion,18,Cocoa and cocoa preparations,8809035.0
2012,Exportacion,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",93800048.0
2012,Exportacion,20,"Preparations of vegetables, fruit, nuts or other parts of plants",282644662.0
2012,Exportacion,21,Miscellaneous edible preparations,394040051.0
2012,Exportacion,22,"Beverages, spirits and vinegar",85979205.0
2012,Exportacion,23,"Food industries, residues and wastes thereof; prepared animal fodder",46084438.0
2012,Exportacion,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",3061233.0
2012,Exportacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",34872303.0
2012,Exportacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",14830331.0
2012,Exportacion,26,"Ores, slag and ash",119095.0
2012,Exportacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4743440.0
2012,Exportacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",10836121.0
2012,Exportacion,29,Organic chemicals,7242491.0
2012,Exportacion,31,Fertilizers,50314438.0
2012,Exportacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63650151.0
2012,Exportacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",19355418.0
2012,Exportacion,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",39186648.0
2012,Exportacion,35,Albuminoidal substances; modified starches; glues; enzymes,18342378.0
2012,Exportacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10297425.0
2012,Exportacion,37,Photographic or cinematographic goods,238974.0
2012,Exportacion,38,Chemical products n.e.c.,123654812.0
2012,Exportacion,39,Plastics and articles thereof,373087050.0
2012,Exportacion,30,Pharmaceutical products,224387394.0
2012,Exportacion,40,Rubber and articles thereof,223359462.0
2012,Exportacion,41,Raw hides and skins (other than furskins) and leather,19692517.0
2012,Exportacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4239039.0
2012,Exportacion,43,Furskins and artificial fur; manufactures thereof,3869.0
2012,Exportacion,44,Wood and articles of wood; wood charcoal,86797501.0
2012,Exportacion,61,Apparel and clothing accessories; knitted or crocheted,78462886.0
2012,Exportacion,45,Cork and articles of cork,27.0
2012,Exportacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",10243.0
2012,Exportacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,14116196.0
2012,Exportacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",91705333.0
2012,Exportacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",4.0
2012,Exportacion,52,Cotton,802538.0
2012,Exportacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,13161.0
2012,Exportacion,54,Man-made filaments; strip and the like of man-made textile materials,40612456.0
2012,Exportacion,55,Man-made staple fibres,2651012.0
2012,Exportacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",9835806.0
2012,Exportacion,57,Carpets and other textile floor coverings,121616.0
2012,Exportacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2196677.0
2012,Exportacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",6769155.0
2012,Exportacion,60,Fabrics; knitted or crocheted,654691.0
2012,Exportacion,62,Apparel and clothing accessories; not knitted or crocheted,113143922.0
2012,Exportacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",55626118.0
2012,Exportacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",13798703.0
2012,Exportacion,64,Footwear; gaiters and the like; parts of such articles,1129005.0
2012,Exportacion,65,Headgear and parts thereof,294066.0
2012,Exportacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",40930.0
2012,Exportacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",95404.0
2012,Exportacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",54746076.0
2012,Exportacion,69,Ceramic products,13381941.0
